data_venda,marca,modelo,ano_exato,escalao_idade,escalao_kms,combustivel,price_range,canal,country_of_origin,total_vendas
2024-06-25,Peugeot,3008,2017,03. 2017-2020,3. 100-150k,Gasolina,3. 5k-10k,Stock Importação,FR,1
2024-06-25,Kia,Carnival,2007,05. < 2013,6. 250k+,Diesel,1. 0-2.5k,Stock PT,PT,1
2024-06-25,Mazda,6,2016,04. 2013-2016,5. 200-250k,Diesel,3. 5k-10k,Stock PT,PT,1
2024-06-25,Peugeot,308,2009,05. < 2013,4. 150-200k,Diesel,2. 2.5k-5k,Stock PT,PT,1
2024-06-25,MINI,MINI,2005,05. < 2013,4. 150-200k,Gasolina,1. 0-2.5k,Stock Importação,NL,1
2024-06-25,Renault,Captur,2015,04. 2013-2016,2. 50-100k,Diesel,3. 5k-10k,Stock Importação,FR,1
2024-06-25,Renault,Zoe,2016,04. 2013-2016,2. 50-100k,Elétrico,3. 5k-10k,Stock Importação,ES,1
2024-06-25,Peugeot,Expert,2017,03. 2017-2020,4. 150-200k,Diesel,3. 5k-10k,Stock Importação,BE,1
2024-06-25,Peugeot,308,2016,04. 2013-2016,2. 50-100k,Gasolina,3. 5k-10k,Stock Importação,FR,1
2024-06-25,Renault,Zoe,2021,02. 2021-2024,1. 0-50k,Elétrico,4. 10k-15k,Stock Importação,Unknown,1
2024-06-25,Fiat,Punto,2004,05. < 2013,4. 150-200k,Gasolina,1. 0-2.5k,Stock PT,PT,1
2024-06-25,Mercedes-Benz,B-Klasse,2020,03. 2017-2020,2. 50-100k,Híbrido,6. 20k-25k,Stock Importação,Unknown,1
2024-06-25,Seat,Ibiza,2011,05. < 2013,3. 100-150k,Gasolina,2. 2.5k-5k,Stock PT,PT,1
2024-06-25,Renault,Captur,2014,04. 2013-2016,3. 100-150k,Diesel,3. 5k-10k,Stock Importação,NL,1
2024-06-25,BMW,1er,2008,05. < 2013,6. 250k+,Diesel,1. 0-2.5k,Stock Importação,FR,1
2024-06-25,Peugeot,2008,2019,03. 2017-2020,4. 150-200k,Diesel,3. 5k-10k,Stock Importação,FR,1
2024-06-25,Ford,Focus,2016,04. 2013-2016,3. 100-150k,Gasolina,3. 5k-10k,Stock Importação,Unknown,1
2024-06-25,Renault,Captur,2021,02. 2021-2024,1. 0-50k,Gasolina,4. 10k-15k,Stock Importação,FR,1
2024-06-25,Seat,Ibiza,2004,05. < 2013,4. 150-200k,Gasolina,1. 0-2.5k,Stock PT,PT,1
2024-06-25,BMW,5er,2011,05. < 2013,4. 150-200k,Diesel,4. 10k-15k,Stock PT,PT,1
2024-06-25,Nissan,Juke,2014,04. 2013-2016,3. 100-150k,Diesel,3. 5k-10k,Stock Importação,DE,1
2024-06-25,Volvo,V60,2013,04. 2013-2016,5. 200-250k,Híbrido,3. 5k-10k,Stock PT,NL,1
2024-06-25,Renault,Captur,2016,04. 2013-2016,2. 50-100k,Gasolina,3. 5k-10k,Stock Importação,DE,1
2024-06-25,BMW,2er,2017,03. 2017-2020,3. 100-150k,Diesel,4. 10k-15k,Stock Importação,NL,1
2024-06-25,Fiat,Punto,2014,04. 2013-2016,1. 0-50k,Gasolina,3. 5k-10k,Stock PT,PT,1
2024-06-25,Volkswagen,Golf VII,2015,04. 2013-2016,4. 150-200k,Diesel,3. 5k-10k,Stock Importação,FR,1
2024-06-25,Peugeot,2008,2017,03. 2017-2020,2. 50-100k,Gasolina,3. 5k-10k,Stock PT,PT,1
2024-06-25,Volkswagen,Passat,2008,05. < 2013,4. 150-200k,Diesel,3. 5k-10k,Stock PT,PT,1
2024-06-25,Dacia,Sandero,2012,05. < 2013,6. 250k+,Diesel,1. 0-2.5k,Stock PT,PT,1
2024-06-25,Citroen,C4,2011,05. < 2013,5. 200-250k,Diesel,2. 2.5k-5k,Stock Importação,FR,1
2024-06-25,Renault,Kadjar,2017,03. 2017-2020,2. 50-100k,Gasolina,3. 5k-10k,Stock Importação,LU,1
2024-06-25,BMW,1er,2011,05. < 2013,4. 150-200k,Diesel,2. 2.5k-5k,Stock Importação,DE,1
2024-06-25,Mercedes-Benz,C-Klasse,2021,02. 2021-2024,1. 0-50k,Híbrido,7. 25k+,Stock Importação,DE,1
2024-06-25,Nissan,Qashqai,2014,04. 2013-2016,4. 150-200k,Diesel,3. 5k-10k,Stock Importação,FR,1
2024-06-25,Mercedes-Benz,CLA-Klasse,2015,04. 2013-2016,3. 100-150k,Gasolina,4. 10k-15k,Stock Importação,DE,1
2024-06-25,Volkswagen,Golf VI Plus,2010,05. < 2013,4. 150-200k,Diesel,2. 2.5k-5k,Stock PT,PT,1
2024-06-25,Citroen,C3,2018,03. 2017-2020,2. 50-100k,Gasolina,3. 5k-10k,Stock PT,PT,1
2024-06-25,Volkswagen,Golf VII,2017,03. 2017-2020,3. 100-150k,Gasolina,4. 10k-15k,Stock Importação,DE,1
2024-06-25,DS Automobiles,DS7 Crossback,2019,03. 2017-2020,6. 250k+,Diesel,3. 5k-10k,Stock Importação,FR,1
2024-06-25,Peugeot,3008,2018,03. 2017-2020,3. 100-150k,Diesel,5. 15k-20k,Stock PT,PT,1
2024-06-25,Mercedes-Benz,C-Klasse,2015,04. 2013-2016,4. 150-200k,Diesel,4. 10k-15k,Stock Importação,FR,1
2024-06-25,Opel,Crossland X,2020,03. 2017-2020,1. 0-50k,Gasolina,4. 10k-15k,Stock Importação,FR,1
2024-06-25,Volkswagen,Amarok,2011,05. < 2013,4. 150-200k,Diesel,4. 10k-15k,Stock PT,PT,1
2024-06-25,Mercedes-Benz,SLK-Klasse,2005,05. < 2013,3. 100-150k,Gasolina,3. 5k-10k,Stock Importação,DE,1
2024-06-25,MINI,Countryman,2012,05. < 2013,6. 250k+,Diesel,2. 2.5k-5k,Stock Importação,ES,1
2024-06-25,BMW,X1,2017,03. 2017-2020,3. 100-150k,Diesel,4. 10k-15k,Stock Importação,DE,1
2024-06-25,Renault,Grand Scenic,2017,03. 2017-2020,6. 250k+,Diesel,3. 5k-10k,Stock PT,BE,1
2024-06-25,Dacia,Duster,2017,03. 2017-2020,3. 100-150k,Diesel,4. 10k-15k,Stock PT,PT,1
2024-06-25,MINI,MINI,2016,04. 2013-2016,3. 100-150k,Gasolina,3. 5k-10k,Stock Importação,FR,1
2024-06-25,Renault,Captur,2015,04. 2013-2016,3. 100-150k,Gasolina,3. 5k-10k,Stock PT,PT,1
2024-06-25,Renault,Captur,2015,04. 2013-2016,2. 50-100k,Diesel,3. 5k-10k,Stock PT,BE,1
2024-06-25,Mercedes-Benz,A-Klasse,2016,04. 2013-2016,3. 100-150k,Diesel,4. 10k-15k,Stock Importação,FR,1
2024-06-25,Peugeot,208,2016,04. 2013-2016,3. 100-150k,Gasolina,2. 2.5k-5k,Stock Importação,Unknown,1
2024-06-25,Citroen,Saxo,1999,05. < 2013,3. 100-150k,Gasolina,1. 0-2.5k,Stock PT,PT,1
2024-06-25,BMW,3er,2014,04. 2013-2016,3. 100-150k,Diesel,4. 10k-15k,Stock PT,PT,1
2024-06-25,Hyundai,Kona,2021,02. 2021-2024,1. 0-50k,Elétrico,4. 10k-15k,Stock Importação,Unknown,1
2024-06-25,BMW,5er,2013,04. 2013-2016,6. 250k+,Diesel,3. 5k-10k,Stock PT,DE,1
2024-06-25,Volkswagen,Polo,2015,04. 2013-2016,3. 100-150k,Gasolina,3. 5k-10k,Stock PT,PT,1
2024-06-25,Peugeot,Partner,2020,03. 2017-2020,3. 100-150k,Diesel,2. 2.5k-5k,Stock Importação,ES,1
2024-06-25,Citroen,C4,2022,02. 2021-2024,1. 0-50k,Elétrico,5. 15k-20k,Stock Importação,ES,1
2024-06-25,BMW,3er,2010,05. < 2013,5. 200-250k,Diesel,3. 5k-10k,Stock PT,PT,1
2024-06-25,BMW,3er,1998,05. < 2013,5. 200-250k,Gasolina,1. 0-2.5k,Stock PT,DE,1
2024-06-25,Renault,Zoe,2020,03. 2017-2020,1. 0-50k,Elétrico,4. 10k-15k,Stock Importação,Unknown,1
2024-06-25,Citroen,C4 Grand Picasso,2012,05. < 2013,6. 250k+,Diesel,1. 0-2.5k,Stock PT,FR,1
2024-06-25,Opel,Corsa,2006,05. < 2013,5. 200-250k,Diesel,1. 0-2.5k,Stock PT,PT,1
2024-06-25,MINI,MINI,2010,05. < 2013,3. 100-150k,Gasolina,3. 5k-10k,Stock PT,PT,1
2024-06-25,Fiat,500C,2014,04. 2013-2016,3. 100-150k,Diesel,3. 5k-10k,Stock PT,PT,1
2024-06-25,Citroen,C4 Grand Picasso,2011,05. < 2013,6. 250k+,Diesel,1. 0-2.5k,Stock Importação,ES,1
2024-06-25,Peugeot,3008,2018,03. 2017-2020,3. 100-150k,Gasolina,4. 10k-15k,Stock Importação,FR,1
2024-06-25,Fiat,Punto,2007,05. < 2013,4. 150-200k,Diesel,1. 0-2.5k,Stock PT,PT,1
2024-06-25,Mercedes-Benz,A-Klasse,2018,03. 2017-2020,4. 150-200k,Diesel,4. 10k-15k,Stock Importação,BE,1
2024-06-25,Honda,Civic,2016,04. 2013-2016,3. 100-150k,Diesel,4. 10k-15k,Stock PT,PT,1
2024-06-25,Peugeot,2008,2016,04. 2013-2016,3. 100-150k,Gasolina,2. 2.5k-5k,Stock Importação,FR,1
2024-06-25,Opel,Astra,2005,05. < 2013,5. 200-250k,Diesel,1. 0-2.5k,Stock PT,PT,1
2024-06-25,Citroen,Berlingo,2012,05. < 2013,6. 250k+,Diesel,1. 0-2.5k,Stock Importação,FR,1
2024-06-25,Jeep,Wrangler Unlimited,2021,02. 2021-2024,2. 50-100k,Híbrido,7. 25k+,Stock Importação,IT,1
2024-06-25,Seat,Altea,2007,05. < 2013,4. 150-200k,Gasolina,1. 0-2.5k,Stock PT,PT,1
2024-06-25,Mercedes-Benz,C-Klasse,2018,03. 2017-2020,2. 50-100k,Gasolina,6. 20k-25k,Stock Importação,BE,1
2024-06-25,Mercedes-Benz,CLA-Klasse,2015,04. 2013-2016,3. 100-150k,Diesel,4. 10k-15k,Stock Importação,AT,1
2024-06-25,Ford,Focus,2003,05. < 2013,2. 50-100k,Diesel,1. 0-2.5k,Stock Importação,BE,1
2024-06-25,Mercedes-Benz,Vito,2011,05. < 2013,5. 200-250k,Diesel,2. 2.5k-5k,Stock Importação,LU,1
2024-06-25,Dacia,Sandero,2016,04. 2013-2016,6. 250k+,Diesel,1. 0-2.5k,Stock Importação,ES,1
2024-06-25,Mercedes-Benz,C-Klasse,2015,04. 2013-2016,3. 100-150k,Diesel,5. 15k-20k,Stock Importação,DE,1
2024-06-25,Smart,fortwo,2013,04. 2013-2016,3. 100-150k,Gasolina,2. 2.5k-5k,Stock Importação,FR,1
2024-06-25,Citroen,Berlingo,2016,04. 2013-2016,4. 150-200k,Diesel,2. 2.5k-5k,Stock Importação,BE,1
2024-06-25,Skoda,Fabia,2007,05. < 2013,5. 200-250k,Diesel,1. 0-2.5k,Stock PT,PT,1
2024-06-24,Peugeot,208,2014,04. 2013-2016,3. 100-150k,Gasolina,2. 2.5k-5k,Stock Importação,FR,1
2024-06-24,Seat,Ibiza,2013,04. 2013-2016,3. 100-150k,Diesel,2. 2.5k-5k,Stock Importação,BE,1
2024-06-24,Smart,fortwo,2008,05. < 2013,3. 100-150k,Gasolina,1. 0-2.5k,Stock Importação,DE,1
2024-06-24,MINI,MINI,2011,05. < 2013,5. 200-250k,Diesel,2. 2.5k-5k,Stock Importação,BE,1
2024-06-24,Peugeot,2008,2015,04. 2013-2016,3. 100-150k,Gasolina,3. 5k-10k,Stock PT,PT,1
2024-06-24,DS Automobiles,DS3 Crossback,2019,03. 2017-2020,1. 0-50k,Gasolina,4. 10k-15k,Stock Importação,FR,1
2024-06-24,Mercedes-Benz,C-Klasse,2015,04. 2013-2016,5. 200-250k,Diesel,4. 10k-15k,Stock Importação,BE,1
2024-06-24,MINI,MINI,2012,05. < 2013,5. 200-250k,Diesel,2. 2.5k-5k,Stock Importação,DE,1
2024-06-24,Dacia,Duster,2016,04. 2013-2016,3. 100-150k,Gasolina,3. 5k-10k,Stock Importação,FR,1
2024-06-24,Peugeot,208,2018,03. 2017-2020,1. 0-50k,Gasolina,3. 5k-10k,Stock PT,ES,1
2024-06-24,Mercedes-Benz,CLA-Klasse,2014,04. 2013-2016,3. 100-150k,Diesel,5. 15k-20k,Stock Importação,FR,1
2024-06-24,BMW,1er,2016,04. 2013-2016,3. 100-150k,Diesel,3. 5k-10k,Stock Importação,BE,1
2024-06-24,Renault,Zoe,2020,03. 2017-2020,1. 0-50k,Elétrico,4. 10k-15k,Stock Importação,Unknown,1
2024-06-24,Mercedes-Benz,GLC-Klasse,2016,04. 2013-2016,3. 100-150k,Diesel,6. 20k-25k,Stock Importação,FR,1
2024-06-24,Peugeot,208,2012,05. < 2013,4. 150-200k,Diesel,2. 2.5k-5k,Stock Importação,FR,1
2024-06-24,Citroen,C3,2018,03. 2017-2020,3. 100-150k,Gasolina,3. 5k-10k,Stock Importação,Unknown,1
2024-06-24,Peugeot,308,2016,04. 2013-2016,5. 200-250k,Diesel,3. 5k-10k,Stock Importação,FR,1
2024-06-24,Volvo,V70,2005,05. < 2013,5. 200-250k,Diesel,1. 0-2.5k,Stock PT,BE,1
2024-06-24,Volkswagen,Golf VII,2013,04. 2013-2016,4. 150-200k,Gasolina,2. 2.5k-5k,Stock Importação,DE,1
2024-06-24,Mercedes-Benz,B-Klasse,2008,05. < 2013,2. 50-100k,Gasolina,3. 5k-10k,Stock PT,PT,1
2024-06-24,Seat,Ibiza,2015,04. 2013-2016,5. 200-250k,Diesel,1. 0-2.5k,Stock Importação,FR,1
2024-06-24,Volkswagen,Amarok,2013,04. 2013-2016,5. 200-250k,Diesel,4. 10k-15k,Stock Importação,BE,1
2024-06-24,Mercedes-Benz,GLA-Klasse,2015,04. 2013-2016,3. 100-150k,Diesel,5. 15k-20k,Stock Importação,FR,1
2024-06-24,Dacia,Duster,2016,04. 2013-2016,2. 50-100k,Gasolina,3. 5k-10k,Stock PT,PT,1
2024-06-24,Hyundai,Santa Fe,2007,05. < 2013,5. 200-250k,Diesel,3. 5k-10k,Stock PT,PT,1
2024-06-24,Renault,Clio,1993,05. < 2013,4. 150-200k,Gasolina,1. 0-2.5k,Stock PT,PT,1
2024-06-24,Peugeot,2008,2018,03. 2017-2020,2. 50-100k,Gasolina,4. 10k-15k,Stock Importação,FR,1
2024-06-24,Mercedes-Benz,E-Klasse,2017,03. 2017-2020,3. 100-150k,Diesel,6. 20k-25k,Stock Importação,DE,1
2024-06-24,BMW,1er,2010,05. < 2013,6. 250k+,Diesel,1. 0-2.5k,Stock Importação,FR,1
2024-06-24,BMW,1er,2018,03. 2017-2020,4. 150-200k,Diesel,3. 5k-10k,Stock Importação,BE,1
2024-06-24,Volkswagen,Polo,2005,05. < 2013,3. 100-150k,Gasolina,1. 0-2.5k,Stock PT,PT,1
2024-06-24,Citroen,Berlingo,2013,04. 2013-2016,2. 50-100k,Diesel,2. 2.5k-5k,Stock Importação,DE,1
2024-06-24,Citroen,C3,2004,05. < 2013,4. 150-200k,Gasolina,1. 0-2.5k,Stock PT,PT,1
2024-06-24,Mercedes-Benz,SLK-Klasse,2006,05. < 2013,4. 150-200k,Gasolina,3. 5k-10k,Stock Importação,IT,1
2024-06-24,Renault,Clio,2020,03. 2017-2020,1. 0-50k,Gasolina,3. 5k-10k,Stock Importação,DE,1
2024-06-24,Dacia,Sandero,2021,02. 2021-2024,1. 0-50k,Gasolina,3. 5k-10k,Stock PT,PT,1
2024-06-24,Citroen,C4 Cactus,2018,03. 2017-2020,2. 50-100k,Gasolina,3. 5k-10k,Stock Importação,FR,1
2024-06-24,Volkswagen,Polo,2001,05. < 2013,4. 150-200k,Gasolina,1. 0-2.5k,Stock PT,PT,1
2024-06-24,Alfa Romeo,Giulietta,2014,04. 2013-2016,3. 100-150k,Diesel,3. 5k-10k,Stock PT,PT,1
2024-06-24,Peugeot,308,2015,04. 2013-2016,2. 50-100k,Gasolina,3. 5k-10k,Stock Importação,FR,1
2024-06-24,Seat,Ibiza,2010,05. < 2013,3. 100-150k,Diesel,1. 0-2.5k,Stock Importação,NL,1
2024-06-24,Peugeot,5008,2015,04. 2013-2016,4. 150-200k,Diesel,3. 5k-10k,Stock Importação,FR,2
2024-06-24,Volkswagen,Golf VII,2014,04. 2013-2016,3. 100-150k,Gasolina,4. 10k-15k,Stock Importação,DE,1
2024-06-24,Ford,Fiesta,2009,05. < 2013,3. 100-150k,Gasolina,2. 2.5k-5k,Stock PT,PT,1
2024-06-24,MINI,MINI,2007,05. < 2013,4. 150-200k,Gasolina,1. 0-2.5k,Stock Importação,DE,1
2024-06-24,BMW,1er,2016,04. 2013-2016,3. 100-150k,Diesel,3. 5k-10k,Stock Importação,LU,1
2024-06-24,BMW,3er,2013,04. 2013-2016,3. 100-150k,Diesel,4. 10k-15k,Stock PT,PT,1
2024-06-24,Peugeot,3008,2017,03. 2017-2020,4. 150-200k,Diesel,4. 10k-15k,Stock Importação,FR,1
2024-06-24,Ford,Transit,2003,05. < 2013,5. 200-250k,Diesel,2. 2.5k-5k,Stock PT,PT,1
2024-06-24,Volkswagen,Golf VII,2013,04. 2013-2016,4. 150-200k,Diesel,2. 2.5k-5k,Stock Importação,FR,1
2024-06-24,Peugeot,2008,2014,04. 2013-2016,3. 100-150k,Gasolina,2. 2.5k-5k,Stock Importação,FR,1
2024-06-24,Peugeot,208,2015,04. 2013-2016,2. 50-100k,Diesel,3. 5k-10k,Stock PT,ES,1
2024-06-24,Peugeot,2008,2017,03. 2017-2020,2. 50-100k,Gasolina,3. 5k-10k,Stock Importação,FR,1
2024-06-24,Opel,Crossland X,2018,03. 2017-2020,1. 0-50k,Gasolina,3. 5k-10k,Stock Importação,FR,1
2024-06-24,Opel,Zafira Tourer,2012,05. < 2013,3. 100-150k,Diesel,3. 5k-10k,Stock PT,PT,1
2024-06-24,Seat,Ibiza,2013,04. 2013-2016,3. 100-150k,Gasolina,1. 0-2.5k,Stock Importação,DE,1
2024-06-24,MINI,MINI,2009,05. < 2013,4. 150-200k,Diesel,1. 0-2.5k,Stock Importação,BE,1
2024-06-24,Renault,Megane,2018,03. 2017-2020,2. 50-100k,Diesel,3. 5k-10k,Stock Importação,Unknown,1
2024-06-24,Opel,Crossland X,2020,03. 2017-2020,1. 0-50k,Gasolina,4. 10k-15k,Stock Importação,FR,1
2024-06-24,DS Automobiles,DS5,2016,04. 2013-2016,3. 100-150k,Diesel,3. 5k-10k,Stock Importação,BE,1
2024-06-24,Audi,A3 Sportback,2017,03. 2017-2020,3. 100-150k,Diesel,4. 10k-15k,Stock Importação,FR,1
2024-06-24,Volkswagen,Polo,2015,04. 2013-2016,2. 50-100k,Gasolina,3. 5k-10k,Stock Importação,DE,1
2024-06-24,Land Rover,Evoque,2016,04. 2013-2016,2. 50-100k,Diesel,6. 20k-25k,Stock PT,DE,1
2024-06-24,Renault,Espace,2003,05. < 2013,3. 100-150k,Diesel,1. 0-2.5k,Stock PT,PT,1
2024-06-24,Seat,Ibiza,2017,03. 2017-2020,2. 50-100k,Gasolina,3. 5k-10k,Stock PT,PT,1
2024-06-24,Nissan,Qashqai+2,2012,05. < 2013,5. 200-250k,Diesel,2. 2.5k-5k,Stock Importação,FR,1
2024-06-24,Fiat,Punto,2013,04. 2013-2016,3. 100-150k,Gasolina,2. 2.5k-5k,Stock PT,PT,1
2024-06-24,BMW,3er,2013,04. 2013-2016,4. 150-200k,Diesel,3. 5k-10k,Stock Importação,DE,1
2024-06-24,Citroen,C3,2013,04. 2013-2016,4. 150-200k,Gasolina,1. 0-2.5k,Stock Importação,ES,1
2024-06-24,Ford,Fiesta,2010,05. < 2013,3. 100-150k,Gasolina,3. 5k-10k,Stock PT,PT,1
2024-06-24,Renault,Zoe,2019,03. 2017-2020,1. 0-50k,Elétrico,3. 5k-10k,Stock Importação,Unknown,1
2024-06-24,Renault,Captur,2015,04. 2013-2016,3. 100-150k,Gasolina,3. 5k-10k,Stock Importação,DE,1
2024-06-24,Peugeot,208,2016,04. 2013-2016,2. 50-100k,Gasolina,2. 2.5k-5k,Stock Importação,FR,1
2024-06-24,Peugeot,308,2018,03. 2017-2020,1. 0-50k,Gasolina,3. 5k-10k,Stock Importação,FR,1
2024-06-24,Peugeot,308,2015,04. 2013-2016,3. 100-150k,Diesel,3. 5k-10k,Stock Importação,DE,1
2024-06-24,Mercedes-Benz,CLA-Klasse,2013,04. 2013-2016,5. 200-250k,Diesel,3. 5k-10k,Stock Importação,BE,1
2024-06-24,Renault,Twingo,2019,03. 2017-2020,2. 50-100k,Gasolina,2. 2.5k-5k,Stock Importação,BE,1
2024-06-24,Citroen,C4 Cactus,2016,04. 2013-2016,2. 50-100k,Gasolina,3. 5k-10k,Stock Importação,ES,1
2024-06-24,Citroen,Berlingo,2018,03. 2017-2020,1. 0-50k,Elétrico,2. 2.5k-5k,Stock Importação,ES,1
2024-06-24,Fiat,500,2010,05. < 2013,2. 50-100k,Gasolina,2. 2.5k-5k,Stock Importação,ES,1
2024-06-24,Renault,Clio,2016,04. 2013-2016,3. 100-150k,Gasolina,3. 5k-10k,Stock PT,PT,1
2024-06-24,Citroen,C4,2023,02. 2021-2024,1. 0-50k,Gasolina,5. 15k-20k,Stock Importação,DE,1
2024-06-24,Ford,Focus,2016,04. 2013-2016,3. 100-150k,Gasolina,2. 2.5k-5k,Stock Importação,BE,1
2024-06-24,Renault,Captur,2014,04. 2013-2016,4. 150-200k,Diesel,3. 5k-10k,Stock Importação,FR,1
2024-06-24,Citroen,C3,2019,03. 2017-2020,2. 50-100k,Gasolina,3. 5k-10k,Stock Importação,FR,1
2024-06-21,Citroen,Berlingo,2009,05. < 2013,6. 250k+,Diesel,1. 0-2.5k,Stock Importação,Unknown,1
2024-06-21,Mercedes-Benz,CLA-Klasse,2016,04. 2013-2016,4. 150-200k,Diesel,4. 10k-15k,Stock Importação,BE,1
2024-06-21,Peugeot,3008,2017,03. 2017-2020,2. 50-100k,Gasolina,4. 10k-15k,Stock Importação,FR,1
2024-06-21,Audi,Q2,2019,03. 2017-2020,2. 50-100k,Gasolina,5. 15k-20k,Stock PT,PT,1
2024-06-21,Ford,EcoSport,2016,04. 2013-2016,2. 50-100k,Diesel,3. 5k-10k,Stock PT,PT,1
2024-06-21,Mercedes-Benz,E-Klasse,2017,03. 2017-2020,2. 50-100k,Diesel,6. 20k-25k,Stock Importação,DE,1
2024-06-21,Renault,Clio,2020,03. 2017-2020,1. 0-50k,Gasolina,4. 10k-15k,Stock PT,PT,1
2024-06-21,Mercedes-Benz,C-Klasse,2009,05. < 2013,6. 250k+,Diesel,3. 5k-10k,Stock PT,PT,1
2024-06-21,Seat,Ibiza,2012,05. < 2013,6. 250k+,Diesel,1. 0-2.5k,Stock Importação,NL,1
2024-06-21,Ford,Focus,2016,04. 2013-2016,3. 100-150k,Diesel,3. 5k-10k,Stock PT,IT,1
2024-06-21,Mercedes-Benz,CLA-Klasse,2017,03. 2017-2020,3. 100-150k,Diesel,5. 15k-20k,Stock PT,PT,1
2024-06-21,Smart,forfour,2015,04. 2013-2016,3. 100-150k,Gasolina,2. 2.5k-5k,Stock Importação,FR,1
2024-06-21,BMW,5er,2017,03. 2017-2020,3. 100-150k,Diesel,6. 20k-25k,Stock PT,PT,1
2024-06-21,Citroen,C3,2008,05. < 2013,2. 50-100k,Gasolina,2. 2.5k-5k,Stock PT,PT,1
2024-06-21,Peugeot,2008,2021,02. 2021-2024,2. 50-100k,Gasolina,4. 10k-15k,Stock Importação,FR,1
2024-06-21,Citroen,Berlingo,2012,05. < 2013,5. 200-250k,Diesel,2. 2.5k-5k,Stock Importação,BE,1
2024-06-21,Renault,Megane,2019,03. 2017-2020,2. 50-100k,Gasolina,3. 5k-10k,Stock Importação,DE,1
2024-06-21,Dacia,Sandero,2016,04. 2013-2016,3. 100-150k,Gasolina,3. 5k-10k,Stock Importação,FR,1
2024-06-21,Renault,Captur,2021,02. 2021-2024,1. 0-50k,Gasolina,5. 15k-20k,Stock PT,PT,1
2024-06-21,Smart,fortwo,2017,03. 2017-2020,2. 50-100k,Gasolina,3. 5k-10k,Stock PT,DE,1
2024-06-21,Opel,Vivaro,2020,03. 2017-2020,2. 50-100k,Diesel,4. 10k-15k,Stock Importação,NL,1
2024-06-21,BMW,1er,2015,04. 2013-2016,5. 200-250k,Gasolina,3. 5k-10k,Stock Importação,DE,1
2024-06-21,Renault,Kangoo,2018,03. 2017-2020,3. 100-150k,Diesel,3. 5k-10k,Stock PT,PT,1
2024-06-21,BMW,X1,2012,05. < 2013,6. 250k+,Diesel,3. 5k-10k,Stock Importação,FR,1
2024-06-21,Seat,Alhambra,2014,04. 2013-2016,3. 100-150k,Gasolina,3. 5k-10k,Stock PT,NL,1
2024-06-21,Citroen,C1,2011,05. < 2013,3. 100-150k,Gasolina,2. 2.5k-5k,Stock PT,PT,1
2024-06-21,Citroen,Berlingo,2018,03. 2017-2020,6. 250k+,Diesel,2. 2.5k-5k,Stock Importação,FR,1
2024-06-21,Fiat,Ducato,2012,05. < 2013,4. 150-200k,Diesel,2. 2.5k-5k,Stock Importação,BE,1
2024-06-21,Seat,Ibiza,2014,04. 2013-2016,5. 200-250k,Gasolina,3. 5k-10k,Stock PT,PT,1
2024-06-21,Citroen,C3,2017,03. 2017-2020,4. 150-200k,Gasolina,3. 5k-10k,Stock PT,PT,1
2024-06-21,Peugeot,208,2022,02. 2021-2024,1. 0-50k,Gasolina,3. 5k-10k,Stock Importação,FR,1
2024-06-21,Fiat,500C,2016,04. 2013-2016,3. 100-150k,Gasolina,3. 5k-10k,Stock Importação,DE,1
2024-06-21,Opel,Crossland X,2020,03. 2017-2020,1. 0-50k,Gasolina,3. 5k-10k,Stock Importação,FR,1
2024-06-21,Volkswagen,Scirocco,2010,05. < 2013,2. 50-100k,Gasolina,3. 5k-10k,Stock PT,PT,1
2024-06-21,Peugeot,308,2016,04. 2013-2016,3. 100-150k,Diesel,3. 5k-10k,Stock Importação,DE,1
2024-06-21,Ford,Fiesta,2017,03. 2017-2020,2. 50-100k,Diesel,3. 5k-10k,Stock Importação,ES,1
2024-06-21,Smart,fortwo,2010,05. < 2013,3. 100-150k,Gasolina,2. 2.5k-5k,Stock Importação,DE,1
2024-06-21,Peugeot,308,2016,04. 2013-2016,3. 100-150k,Diesel,3. 5k-10k,Stock Importação,FR,1
2024-06-21,Peugeot,Partner,2013,04. 2013-2016,4. 150-200k,Diesel,2. 2.5k-5k,Stock Importação,NL,1
2024-06-21,Chevrolet,Spark,2010,05. < 2013,4. 150-200k,Gasolina,1. 0-2.5k,Stock PT,PT,1
2024-06-21,Peugeot,5008,2018,03. 2017-2020,3. 100-150k,Gasolina,4. 10k-15k,Stock Importação,FR,1
2024-06-21,Toyota,Avensis,2010,05. < 2013,3. 100-150k,Diesel,3. 5k-10k,Stock PT,PT,1
2024-06-21,Citroen,Berlingo,2014,04. 2013-2016,6. 250k+,Diesel,2. 2.5k-5k,Stock Importação,Unknown,1
2024-06-21,Peugeot,308,2018,03. 2017-2020,2. 50-100k,Gasolina,3. 5k-10k,Stock Importação,PL,1
2024-06-21,Citroen,C2,2006,05. < 2013,3. 100-150k,Gasolina,1. 0-2.5k,Stock PT,PT,1
2024-06-21,Mercedes-Benz,C-Klasse,2017,03. 2017-2020,3. 100-150k,Diesel,4. 10k-15k,Stock Importação,BE,1
2024-06-21,Kia,Niro,2023,02. 2021-2024,1. 0-50k,Elétrico,7. 25k+,Stock Importação,DE,1
2024-06-21,Citroen,Saxo,1996,05. < 2013,2. 50-100k,Gasolina,1. 0-2.5k,Stock PT,PT,1
2024-06-21,Volkswagen,Golf VI,2012,05. < 2013,3. 100-150k,Diesel,3. 5k-10k,Stock PT,PT,1
